Date & Time,Threshold,Total Test Images,Correct,Mispredicted,Unpredicted,Accuracy,Training Time,Testing Time,EigenValue #0,EigenValue #1,EigenValue #2,EigenValue #3,EigenValue #4,EigenValue #5,EigenValue #6,EigenValue #7,EigenValue #8,EigenValue #9
2016-12-25_13:06,10500,391,126,135,130,32.2251,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,10600,391,126,138,127,32.2251,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,10700,391,127,142,122,32.4808,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,10800,391,128,146,117,32.7366,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,10900,391,129,149,113,32.9923,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11000,391,130,150,111,33.2481,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11100,391,130,153,108,33.2481,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11200,391,130,156,105,33.2481,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11300,391,132,161,98,33.7596,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11400,391,133,163,95,34.0153,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11500,391,133,165,93,34.0153,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11600,391,134,168,89,34.2711,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11700,391,135,170,86,34.5269,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11800,391,135,170,86,34.5269,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,11900,391,136,172,83,34.7826,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,12000,391,136,175,80,34.7826,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,12100,391,137,176,78,35.0384,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,12200,391,137,178,76,35.0384,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,12300,391,137,179,75,35.0384,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:07,12400,391,137,183,71,35.0384,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,12500,391,138,186,67,35.2941,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,12600,391,138,189,64,35.2941,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,12700,391,139,194,58,35.5499,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,12800,391,139,196,56,35.5499,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,12900,391,140,198,53,35.8056,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13000,391,141,200,50,36.0614,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13100,391,142,200,49,36.3171,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13200,391,142,202,47,36.3171,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13300,391,144,203,44,36.8286,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13400,391,144,203,44,36.8286,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13500,391,145,205,41,37.0844,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13600,391,145,207,39,37.0844,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13700,391,146,210,35,37.3402,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13800,391,146,211,34,37.3402,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,13900,391,146,214,31,37.3402,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,14000,391,147,216,28,37.5959,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,14100,391,147,218,26,37.5959,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:08,14200,391,147,220,24,37.5959,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,14300,391,147,220,24,37.5959,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,14400,391,148,222,21,37.8517,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,14500,391,148,223,20,37.8517,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,14600,391,148,225,18,37.8517,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,14700,391,148,225,18,37.8517,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,14800,391,148,226,17,37.8517,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,14900,391,148,226,17,37.8517,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:09,15000,391,148,227,16,37.8517,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
